EntityID,AttributeID,Value,TimePeriod
16190,tender,tender:1992,2022-10
19645,tender,tender:476,2022-01
9766,tender,tender:210,2021-12
2952,item,item:9515,2021-11
12297,item,item:818,2021-12
2313,tender,tender:4,2021-11
8040,buyer,buyer:6493,2022-11
13222,tender,tender:3388,2023-06
8740,buyer,buyer:11766,2023-02
12087,tender,tender:51,2021-11
8517,tender,tender:557,2022-02
14309,item,item:21777,2023-01
11560,buyer,buyer:3543,2023-01
169,buyer,buyer:1,2021-12
8656,buyer,buyer:27557,2023-06
18644,buyer,buyer:59339,2021-11
9014,buyer,buyer:28453,2022-08
3347,tender,tender:3003,2023-04
5581,buyer,buyer:99,2023-02
11379,tender,tender:789,2022-03
13764,item,item:26336,2023-03
8080,buyer,buyer:30086,2023-02
10331,item,item:33065,2022-01
2524,item,item:8273,2022-07
999,tender,tender:1240,2022-06
2525,tender,tender:724,2022-03
1015,item,item:6803,2023-01
5700,item,item:18231,2022-08
1369,buyer,buyer:1087,2022-07
10936,item,item:8001,2022-11
11807,item,item:39989,2023-05
17611,item,item:64155,2022-07
18731,buyer,buyer:1306,2022-09
16491,item,item:4662,2022-05
1160,item,item:3546,2022-08
7772,item,item:19549,2023-05
16442,tender,tender:1777,2022-09
12244,item,item:31702,2022-09
4717,item,item:24244,2022-06
7945,buyer,buyer:15940,2022-03
577,tender,tender:2999,2023-04
4168,buyer,buyer:6874,2022-11
1487,buyer,buyer:2434,2022-01
8958,tender,tender:1324,2022-06
12275,item,item:8037,2023-05
15543,tender,tender:2129,2022-11
9992,tender,tender:1412,2022-07
9352,tender,tender:950,2022-04
5668,tender,tender:753,2022-03
2643,tender,tender:53,2021-11
5178,tender,tender:2142,2022-11
1372,item,item:24318,2023-05
17637,tender,tender:1649,2022-08
4902,buyer,buyer:7047,2022-06
2646,buyer,buyer:6687,2023-01
13417,item,item:22145,2023-06
17114,tender,tender:1136,2022-05
17054,buyer,buyer:54530,2022-07
7694,item,item:68217,2022-01
19073,tender,tender:953,2022-04
7794,item,item:24726,2022-02
8975,buyer,buyer:282,2022-10
7840,buyer,buyer:46280,2023-03
9242,tender,tender:2154,2022-11
17269,item,item:2195,2022-11
15060,tender,tender:57,2021-11
274,item,item:881,2022-08
16831,buyer,buyer:1609,2023-02
4466,tender,tender:1307,2022-06
608,item,item:1974,2021-11
7305,item,item:23156,2021-12
17681,tender,tender:3197,2023-05
4380,buyer,buyer:2562,2022-09
733,tender,tender:213,2021-12
19922,buyer,buyer:15097,2023-04
13975,item,item:25058,2023-06
5100,tender,tender:558,2022-02
5306,item,item:17173,2021-12
15641,item,item:49976,2022-01
19342,item,item:7686,2022-10
3574,tender,tender:754,2022-03
18422,tender,tender:16,2021-11
5723,tender,tender:1152,2022-05
13495,tender,tender:2297,2022-12
5916,buyer,buyer:18677,2022-02
16156,item,item:64047,2023-05
3861,buyer,buyer:12057,2023-02
688,tender,tender:48,2021-11
5843,tender,tender:76,2021-11
879,buyer,buyer:236,2022-07
16950,tender,tender:2461,2023-01
6568,tender,tender:463,2022-01
18218,buyer,buyer:4088,2022-10
6862,item,item:22029,2021-11
592,tender,tender:3348,2023-06
13230,buyer,buyer:10881,2022-07
18405,tender,tender:32,2021-11
15314,buyer,buyer:48940,2023-02
1026,buyer,buyer:28982,2022-11
18411,tender,tender:287,2021-12
611,buyer,buyer:63839,2022-12
11377,buyer,buyer:30365,2022-09
11653,buyer,buyer:66235,2022-03
19251,buyer,buyer:25120,2023-01
15910,tender,tender:400,2022-01
927,item,item:2102,2021-12
6440,buyer,buyer:28710,2023-05
18536,item,item:430,2022-10
9833,tender,tender:571,2022-02
19380,tender,tender:1660,2022-08
4455,tender,tender:381,2022-01
7871,buyer,buyer:3735,2023-03
17020,item,item:91,2023-05
4444,tender,tender:2138,2022-11
9653,buyer,buyer:29913,2022-08
1834,tender,tender:729,2022-03
5764,tender,tender:1095,2022-05
12366,tender,tender:2493,2023-01
12243,item,item:39315,2021-11
3344,tender,tender:1624,2022-08
12414,buyer,buyer:64000,2023-01
6668,tender,tender:1671,2022-08
11238,buyer,buyer:1240,2023-01
18548,tender,tender:3048,2023-04
6755,item,item:20940,2023-02
5154,item,item:21959,2023-04
5472,tender,tender:3223,2023-05
4314,buyer,buyer:13075,2022-02
16746,item,item:66694,2023-05
10116,buyer,buyer:31352,2022-11
8627,buyer,buyer:47,2023-03
15317,tender,tender:968,2022-04
15066,item,item:21248,2022-02
6,item,item:22,2022-06
15406,tender,tender:2446,2023-01
13226,tender,tender:1088,2022-05
18541,buyer,buyer:3840,2022-10
14865,item,item:49940,2022-10
16286,tender,tender:2684,2023-02
11113,buyer,buyer:30736,2022-09
13917,buyer,buyer:1202,2022-04
17357,tender,tender:3356,2023-06
121,buyer,buyer:68839,2022-12
1398,buyer,buyer:63934,2022-01
10505,item,item:33418,2022-01
5104,item,item:41563,2023-02
3931,tender,tender:1431,2022-07
18372,buyer,buyer:28006,2023-04
2992,buyer,buyer:5363,2022-10
2644,buyer,buyer:8255,2022-04
4901,item,item:1546,2023-02
17254,item,item:422,2022-12
4011,item,item:5931,2023-01
15615,tender,tender:3150,2023-05
19129,buyer,buyer:14497,2022-03
14388,item,item:41496,2021-11
16001,item,item:51159,2022-02
16353,item,item:25644,2022-08
3689,buyer,buyer:2520,2023-06
9301,item,item:29691,2022-08
18539,item,item:34195,2022-02
17109,tender,tender:2128,2022-11
10040,item,item:47381,2022-03
4099,item,item:2669,2022-08
4626,tender,tender:3153,2023-05
469,item,item:1502,2022-09
12570,tender,tender:382,2022-01
1580,tender,tender:1955,2022-10
14124,buyer,buyer:9,2022-12
19055,tender,tender:2546,2023-01
6422,tender,tender:2971,2023-04
16175,tender,tender:3372,2023-06
4460,item,item:64742,2023-05
5637,tender,tender:947,2022-04
12594,buyer,buyer:39819,2022-01
2814,item,item:9882,2022-11
16602,item,item:15433,2022-02
2597,item,item:7827,2021-11
12744,tender,tender:2352,2022-12
9211,buyer,buyer:43287,2023-01
12569,item,item:8543,2023-01
18821,tender,tender:1664,2022-08
11453,tender,tender:1598,2022-08
16007,buyer,buyer:51340,2023-02
17518,tender,tender:2028,2022-10
12384,buyer,buyer:16221,2022-07
9038,tender,tender:2897,2023-03
19737,item,item:7017,2023-03
15599,item,item:5876,2023-02
12314,tender,tender:1248,2022-06
9152,item,item:2203,2023-04
7105,item,item:22792,2022-08
19234,buyer,buyer:21574,2022-12
3276,tender,tender:8,2021-11
17079,item,item:54553,2022-06
7175,item,item:22759,2022-07
9533,buyer,buyer:29776,2022-02
1850,buyer,buyer:2644,2022-06
11900,tender,tender:2342,2022-12
18812,item,item:9214,2022-08
12205,tender,tender:752,2022-03
1050,buyer,buyer:6125,2022-03
19986,buyer,buyer:64279,2023-02
11940,tender,tender:1344,2022-06
1105,item,item:2943,2021-12
15121,tender,tender:1283,2022-06
10065,item,item:65920,2022-04
17885,item,item:42493,2021-11
6875,item,item:22057,2021-11
3017,tender,tender:2815,2023-03
19383,tender,tender:3214,2023-05
7640,buyer,buyer:22271,2022-11
13330,tender,tender:2441,2023-01
16167,buyer,buyer:51151,2023-05
8489,buyer,buyer:65387,2022-12
16943,item,item:2141,2023-04
16877,buyer,buyer:12777,2023-02
7295,item,item:22669,2022-09
9343,buyer,buyer:24334,2022-11
16044,tender,tender:3333,2023-06
17450,tender,tender:553,2022-02
19404,item,item:5686,2022-11
4760,item,item:10565,2022-02
6668,buyer,buyer:9906,2022-07
1790,buyer,buyer:1320,2022-01
12801,tender,tender:373,2022-01
8515,buyer,buyer:26835,2022-06
5926,tender,tender:1438,2022-07
8780,buyer,buyer:27607,2023-05
7785,tender,tender:1970,2022-10
6297,item,item:5941,2022-02
18515,buyer,buyer:5240,2023-05
18195,tender,tender:2864,2023-03
16111,item,item:15761,2022-08
824,tender,tender:58,2021-11
5168,tender,tender:222,2021-12
6913,buyer,buyer:43572,2023-01
11765,buyer,buyer:30197,2022-06
8010,buyer,buyer:6125,2022-02
15948,buyer,buyer:41115,2022-02
5439,tender,tender:404,2022-01
19518,item,item:25725,2023-05
1214,tender,tender:763,2022-03
11009,tender,tender:965,2022-04
14878,tender,tender:3331,2023-06
8674,buyer,buyer:1360,2022-08
806,item,item:170,2022-07
8114,item,item:40592,2022-06
15120,buyer,buyer:8860,2021-11
9320,tender,tender:1485,2022-07
13870,buyer,buyer:44643,2022-05
19798,tender,tender:2863,2023-03
12965,buyer,buyer:41071,2021-12
19324,item,item:27088,2021-12
6437,buyer,buyer:19466,2022-09
19670,tender,tender:3011,2023-04
15936,tender,tender:84,2021-11
18057,buyer,buyer:23313,2023-06
2945,item,item:84,2022-05
10646,buyer,buyer:64776,2022-12
11069,item,item:19962,2022-05
19322,tender,tender:2319,2022-12
17727,tender,tender:2860,2023-03
15762,item,item:14997,2022-03
811,buyer,buyer:50304,2022-08
14964,item,item:6086,2022-01
17863,item,item:48773,2022-03
14062,item,item:3661,2023-03
10480,item,item:17114,2023-01
9485,buyer,buyer:5185,2022-03
2786,item,item:48804,2021-11
11887,buyer,buyer:7719,2022-11
6138,tender,tender:2672,2023-02
13401,tender,tender:1992,2022-10
3781,item,item:8147,2022-02
10431,buyer,buyer:24363,2022-11
7526,item,item:68749,2022-06
8226,item,item:17196,2022-02
12961,buyer,buyer:36187,2022-06
19715,item,item:11605,2023-06
9550,tender,tender:248,2021-12
13824,tender,tender:1824,2022-09
822,buyer,buyer:2260,2022-04
3892,item,item:9299,2022-05
7128,tender,tender:249,2021-12
11050,buyer,buyer:9448,2022-07
11940,item,item:17629,2022-01
11906,tender,tender:1088,2022-05
6524,buyer,buyer:21275,2023-05
14985,item,item:48092,2023-01
2967,tender,tender:1840,2022-09
7596,tender,tender:1595,2022-08
15688,item,item:6911,2023-01
16654,tender,tender:2473,2023-01
15233,item,item:1986,2022-08
5346,item,item:17207,2022-02
8846,item,item:12913,2022-08
2088,item,item:64075,2022-03
2971,buyer,buyer:4518,2022-12
16989,item,item:61725,2022-12
12202,item,item:7647,2022-01
4352,buyer,buyer:1854,2023-06
12413,tender,tender:727,2022-03
1795,buyer,buyer:9670,2022-09
4003,tender,tender:2522,2023-01
13128,buyer,buyer:63087,2022-08
4246,buyer,buyer:11921,2023-06
2598,buyer,buyer:7588,2022-09
8644,tender,tender:3346,2023-06
1139,item,item:57569,2021-11
3281,tender,tender:1806,2022-09
13550,item,item:43453,2022-03
962,tender,tender:381,2022-01
10583,tender,tender:3370,2023-06
17726,tender,tender:3388,2023-06
14138,tender,tender:77,2021-11
10460,buyer,buyer:6489,2022-08
11277,item,item:36256,2023-03
7200,buyer,buyer:63696,2022-05
12177,buyer,buyer:38196,2022-04
17408,tender,tender:2060,2022-10
5348,item,item:6071,2022-12
1219,item,item:1904,2022-02
3358,item,item:3664,2022-04
17931,buyer,buyer:57114,2022-01
7589,buyer,buyer:23964,2022-06
927,tender,tender:1600,2022-08
17373,buyer,buyer:2277,2023-01
15264,tender,tender:3361,2023-06
3680,buyer,buyer:11255,2023-03
262,buyer,buyer:815,2021-12
3249,buyer,buyer:605,2022-12
5368,tender,tender:1587,2022-08
13209,buyer,buyer:41831,2023-06
4159,item,item:13047,2021-12
13733,tender,tender:3180,2023-05
9567,buyer,buyer:24157,2022-03
8949,tender,tender:1588,2022-08
4645,item,item:8432,2022-07
6948,tender,tender:373,2022-01
9986,tender,tender:234,2021-12
2046,item,item:2830,2023-01
13192,buyer,buyer:31462,2021-11
5970,buyer,buyer:3103,2023-03
15803,buyer,buyer:50437,2023-01
4016,buyer,buyer:12618,2021-12
3082,item,item:5946,2022-02
3213,item,item:706,2023-05
9138,tender,tender:1452,2022-07
14497,tender,tender:2470,2023-01
17818,tender,tender:1172,2022-05
14536,item,item:11256,2022-04
8860,buyer,buyer:2873,2022-06
8016,item,item:30330,2021-11
547,buyer,buyer:2080,2022-07
17461,buyer,buyer:267,2022-12
707,item,item:2275,2021-11
4757,tender,tender:750,2022-03
16011,item,item:51119,2022-10
18512,buyer,buyer:61732,2022-10
17876,item,item:2300,2023-05
15809,item,item:29048,2023-03
14513,tender,tender:612,2022-02
1262,tender,tender:1411,2022-07
1923,tender,tender:751,2022-03
6206,item,item:19912,2022-03
19222,buyer,buyer:8682,2022-09
8931,item,item:28436,2022-01
12665,tender,tender:1076,2022-05
7050,tender,tender:2681,2023-02
14472,tender,tender:3013,2023-04
17387,buyer,buyer:57721,2023-04
12473,tender,tender:1643,2022-08
18942,tender,tender:587,2022-02
18131,tender,tender:1618,2022-08
15223,item,item:48676,2023-02
13788,tender,tender:2184,2022-11
8274,tender,tender:2323,2022-12
517,item,item:1164,2023-01
827,item,item:52861,2022-02
16543,item,item:5707,2023-06
9775,tender,tender:187,2021-12
4211,tender,tender:593,2022-02
15236,item,item:17935,2021-11
19002,tender,tender:3046,2023-04
11629,buyer,buyer:36704,2023-03
11958,item,item:3704,2023-03
8732,tender,tender:572,2022-02
10655,item,item:34017,2022-09
9204,tender,tender:909,2022-04
5486,tender,tender:1297,2022-06
15553,tender,tender:1896,2022-09
15096,tender,tender:3313,2023-06
9402,tender,tender:250,2021-12
19092,tender,tender:1825,2022-09
14261,tender,tender:3355,2023-06
15298,buyer,buyer:7968,2022-05
13958,buyer,buyer:9894,2022-09
15482,item,item:125,2022-08
6407,buyer,buyer:40,2022-11
16034,buyer,buyer:3711,2023-06
6806,buyer,buyer:65038,2022-10
1601,item,item:5176,2021-11
4430,tender,tender:408,2022-01
8517,buyer,buyer:64721,2022-09
15444,tender,tender:735,2022-03
8439,buyer,buyer:26592,2021-12
3309,item,item:10637,2022-01
17572,tender,tender:2491,2023-01
19035,tender,tender:1147,2022-05
18249,buyer,buyer:5940,2022-03
9968,item,item:5244,2022-10
15091,item,item:42065,2022-02
5426,buyer,buyer:1166,2022-09
15239,item,item:2356,2023-03
12698,item,item:12593,2023-02
13771,buyer,buyer:3473,2022-07
15206,buyer,buyer:48040,2023-05
19726,tender,tender:2282,2022-11
7932,tender,tender:759,2022-03
19460,item,item:59328,2022-10
15153,buyer,buyer:2633,2022-08
5156,item,item:15923,2021-11
17452,item,item:43549,2022-11
19587,tender,tender:1846,2022-09
16197,buyer,buyer:12538,2023-04
18732,tender,tender:1873,2022-09
18312,tender,tender:2342,2022-12
19835,tender,tender:2814,2023-03
609,buyer,buyer:18830,2022-02
659,buyer,buyer:1211,2023-04
3156,item,item:10147,2022-01
16331,buyer,buyer:14781,2022-02
5200,tender,tender:2881,2023-03
2414,item,item:673,2023-04
13816,buyer,buyer:9702,2022-07
10681,item,item:34881,2021-11
13072,item,item:2963,2023-03
12732,tender,tender:1130,2022-05
7539,tender,tender:264,2021-12
411,tender,tender:1804,2022-09
19755,buyer,buyer:63046,2022-07
19467,item,item:15915,2023-04
3691,tender,tender:226,2021-12
14716,item,item:4932,2023-03
19751,item,item:1241,2022-08
1130,item,item:3454,2022-01
5473,buyer,buyer:10053,2022-12
12143,buyer,buyer:35454,2022-09
1732,tender,tender:1648,2022-08
3909,tender,tender:2042,2022-10
17609,tender,tender:2645,2023-02
3657,buyer,buyer:961,2023-05
8357,tender,tender:2454,2023-01
8822,item,item:28367,2022-09
18949,buyer,buyer:13588,2022-12
11604,item,item:66198,2022-05
10967,buyer,buyer:67553,2022-03
10174,tender,tender:1279,2022-06
5841,buyer,buyer:18260,2022-12
19800,item,item:7749,2023-06
5250,tender,tender:3226,2023-05
14770,buyer,buyer:46826,2022-05
10361,item,item:64568,2022-08
3290,buyer,buyer:42655,2022-06
7521,tender,tender:3055,2023-04
13534,item,item:38584,2022-11
15156,item,item:13201,2023-06
19862,buyer,buyer:36643,2022-04
11526,buyer,buyer:31715,2023-05
14991,tender,tender:3013,2023-04
4303,buyer,buyer:44355,2023-05
15299,buyer,buyer:63704,2022-07
2460,item,item:11806,2022-09
15754,item,item:63916,2023-05
8561,item,item:968,2022-08
10285,tender,tender:234,2021-12
5108,item,item:51261,2022-11
16437,item,item:67245,2021-12
14503,buyer,buyer:25877,2023-05
1836,buyer,buyer:9775,2022-03
1994,buyer,buyer:12841,2022-08
14244,buyer,buyer:66829,2022-10
17364,tender,tender:2478,2023-01
4355,tender,tender:1787,2022-09
18536,tender,tender:1110,2022-05
18422,item,item:58801,2021-11
3664,buyer,buyer:33178,2022-11
16038,tender,tender:3164,2023-05
2260,buyer,buyer:7539,2022-05
9316,tender,tender:1624,2022-08
17062,item,item:6799,2022-02
14027,tender,tender:733,2022-03
4531,buyer,buyer:53,2022-04
6193,buyer,buyer:24361,2022-02
5540,item,item:5676,2022-08
746,item,item:2455,2021-11
2686,tender,tender:404,2022-01
6189,buyer,buyer:19469,2022-02
19281,buyer,buyer:8148,2023-01
827,buyer,buyer:2608,2021-12
19068,buyer,buyer:9596,2022-04
9077,buyer,buyer:54606,2022-06
16885,tender,tender:1576,2022-08
17100,buyer,buyer:54444,2022-06
1201,item,item:45881,2022-06
6614,item,item:21221,2021-11
18427,buyer,buyer:868,2023-06
6487,buyer,buyer:20408,2022-03
201,buyer,buyer:67697,2022-10
19936,item,item:407,2023-02
2666,buyer,buyer:7773,2022-04
1713,tender,tender:3197,2023-05
12943,item,item:16825,2023-05
1121,tender,tender:901,2022-04
2843,tender,tender:1279,2022-06
15064,tender,tender:729,2022-03
11946,buyer,buyer:9601,2022-01
11551,tender,tender:2737,2023-02
16070,tender,tender:3341,2023-06
2150,item,item:6860,2022-02
16578,item,item:35804,2023-04
11415,tender,tender:1788,2022-09
16795,tender,tender:1085,2022-05
8607,tender,tender:2127,2022-11
19016,buyer,buyer:68302,2022-11
14752,buyer,buyer:8045,2022-07
9960,tender,tender:964,2022-04
1256,tender,tender:2690,2023-02
6474,buyer,buyer:983,2022-09
17506,buyer,buyer:1598,2022-02
8946,item,item:28489,2021-11
3966,buyer,buyer:11835,2021-12
2471,item,item:63820,2022-05
12162,item,item:11006,2022-05
11804,tender,tender:2862,2023-03
16892,item,item:3959,2022-06
4644,buyer,buyer:20514,2023-02
14932,item,item:19126,2022-02
5830,buyer,buyer:10109,2022-01
19173,tender,tender:2331,2022-12
16587,buyer,buyer:27716,2023-05
929,tender,tender:2994,2023-04
11084,item,item:998,2023-02
7650,buyer,buyer:27187,2022-08
1035,buyer,buyer:3365,2022-08
7375,tender,tender:3388,2023-06
11347,item,item:5469,2022-12
4584,buyer,buyer:1516,2022-02
14968,item,item:47893,2022-02
2044,buyer,buyer:6316,2023-05
17764,tender,tender:1055,2022-05
2723,tender,tender:47,2021-11
10152,tender,tender:302,2021-12
15866,buyer,buyer:5817,2022-08
242,item,item:32005,2022-10
16631,buyer,buyer:53049,2023-05
17859,item,item:484,2023-02
3268,item,item:113,2022-06
2656,buyer,buyer:8191,2022-03
2635,item,item:6151,2021-12
6578,item,item:2240,2022-06
9754,tender,tender:40,2021-11
18094,item,item:8485,2023-04
8140,item,item:62917,2023-04
2324,buyer,buyer:4624,2022-09
19986,tender,tender:65,2021-11
1848,item,item:5990,2021-11
7610,buyer,buyer:6576,2022-07
1112,buyer,buyer:2467,2022-05
16024,tender,tender:3395,2023-06
7817,buyer,buyer:1128,2022-11
12256,buyer,buyer:25836,2023-02
4281,buyer,buyer:30442,2022-04
444,item,item:1317,2022-06
1437,buyer,buyer:1921,2022-05
9884,tender,tender:3229,2023-05
8309,tender,tender:3002,2023-04
6122,item,item:67692,2023-03
17583,buyer,buyer:40165,2022-04
17345,buyer,buyer:7627,2022-08
2745,buyer,buyer:340,2022-02
14058,tender,tender:901,2022-04
15684,item,item:24804,2023-04
4098,buyer,buyer:12581,2022-06
19507,item,item:1152,2022-07
13949,buyer,buyer:44113,2023-06
2518,buyer,buyer:7997,2023-02
16989,tender,tender:3164,2023-05
16828,item,item:30670,2022-03
13543,tender,tender:711,2022-03
17084,tender,tender:2351,2022-12
1151,tender,tender:1270,2022-06
15168,tender,tender:2652,2023-02
19153,tender,tender:1848,2022-09
3612,tender,tender:1409,2022-07
12139,buyer,buyer:38110,2022-11
9748,buyer,buyer:30560,2021-11
4368,tender,tender:22,2021-11
12457,tender,tender:708,2022-03
18023,buyer,buyer:8104,2023-02
9691,tender,tender:766,2022-03
4956,buyer,buyer:32077,2023-04
13417,buyer,buyer:42537,2023-05
939,item,item:2361,2022-09
6135,item,item:58412,2022-11
8842,item,item:3754,2023-03
18480,buyer,buyer:26971,2023-02
11757,item,item:9045,2022-06
16921,item,item:20816,2022-02
10798,item,item:41223,2022-08
10480,item,item:64801,2023-06
12404,tender,tender:925,2022-04
15105,item,item:48327,2021-11
3643,item,item:39132,2022-12
14246,buyer,buyer:7894,2022-10
18466,buyer,buyer:35547,2023-04
687,tender,tender:2440,2023-01
12749,tender,tender:89,2021-11
10109,tender,tender:1839,2022-09
13187,buyer,buyer:10470,2022-04
19040,buyer,buyer:60630,2022-01
4835,item,item:64854,2022-09
8847,buyer,buyer:28008,2022-06
7615,item,item:20804,2022-12
12250,tender,tender:2448,2023-01
5757,buyer,buyer:17700,2022-07
15204,item,item:48407,2022-02
4711,buyer,buyer:1181,2022-02
3343,buyer,buyer:69047,2023-06
8422,item,item:26861,2021-11
